status,set_group,slot,jobs,ilevel,itemId,name,display,source
available,hagondes,hands,BLM/RDM/SMN/BLU/SCH/GEO,119,28022,hagondes_cuffs_+1,hagondes_cuffs_+1,dealer_moogle.lua
available,hagondes,head,BLM/RDM/SMN/BLU/SCH/GEO,119,27732,hagondes_hat_+1,hagondes_hat_+1,dealer_moogle.lua
available,hagondes,legs,BLM/RDM/SMN/BLU/SCH/GEO,119,28164,hagondes_pants_+1,hagondes_pants_+1,dealer_moogle.lua
available,hammerfists,main,MNK,119,20519,hammerfists,hammerfists,dealer_moogle.lua
available,hangaku-no-yumi,ranged,RNG/SAM,119,21227,hangaku-no-yumi,hangaku-no-yumi,dealer_moogle.lua
available,hashi,feet,BLU,119,27442,hashi._basmak_+1,hashi._basmak_+1,reforge_catalog.lua
available,hashi,hands,BLU,119,27083,hashi._bazu._+1,hashi._bazu._+1,reforge_catalog.lua
available,hashishin,body,BLU,119,23167,hashishin_mintan_+2,hashishin_mintan_+2,reforge_catalog.lua
available,hashishin,body,BLU,119,23502,hashishin_mintan_+3,hashishin_mintan_+3,reforge_catalog.lua
available,hashishin,body,BLU,119,26929,hashishin_mintan_+1,hashishin_mintan_+1,reforge_catalog.lua
available,hashishin,feet,BLU,119,23368,hashishin_basmak_+2,hashi._basmak_+2,reforge_catalog.lua
available,hashishin,feet,BLU,119,23703,hashishin_basmak_+3,hashi._basmak_+3,reforge_catalog.lua
available,hashishin,hands,BLU,119,23234,hashishin_bazubands_+2,hashi._bazu._+2,reforge_catalog.lua
available,hashishin,hands,BLU,119,23569,hashishin_bazubands_+3,hashi._bazu._+3,reforge_catalog.lua
available,hashishin,head,BLU,119,23100,hashishin_kavuk_+2,hashishin_kavuk_+2,reforge_catalog.lua
available,hashishin,head,BLU,119,23435,hashishin_kavuk_+3,hashishin_kavuk_+3,reforge_catalog.lua
available,hashishin,head,BLU,119,26771,hashishin_kavuk_+1,hashishin_kavuk_+1,reforge_catalog.lua
available,hashishin,legs,BLU,119,23301,hashishin_tayt_+2,hashishin_tayt_+2,reforge_catalog.lua
available,hashishin,legs,BLU,119,23636,hashishin_tayt_+3,hashishin_tayt_+3,reforge_catalog.lua
available,hashishin,legs,BLU,119,27268,hashishin_tayt_+1,hashishin_tayt_+1,reforge_catalog.lua
available,hattori,body,NIN,119,23164,hattori_ningi_+2,hattori_ningi_+2,reforge_catalog.lua
available,hattori,body,NIN,119,23499,hattori_ningi_+3,hattori_ningi_+3,reforge_catalog.lua
available,hattori,body,NIN,119,26923,hattori_ningi_+1,hattori_ningi_+1,reforge_catalog.lua
available,hattori,feet,NIN,119,23365,hattori_kyahan_+2,hattori_kyahan_+2,reforge_catalog.lua
available,hattori,feet,NIN,119,23700,hattori_kyahan_+3,hattori_kyahan_+3,reforge_catalog.lua
available,hattori,feet,NIN,119,27436,hattori_kyahan_+1,hattori_kyahan_+1,reforge_catalog.lua
available,hattori,hands,NIN,119,23231,hattori_tekko_+2,hattori_tekko_+2,reforge_catalog.lua
available,hattori,hands,NIN,119,23566,hattori_tekko_+3,hattori_tekko_+3,reforge_catalog.lua
available,hattori,hands,NIN,119,27077,hattori_tekko_+1,hattori_tekko_+1,reforge_catalog.lua
available,hattori,head,NIN,119,23097,hattori_zukin_+2,hattori_zukin_+2,reforge_catalog.lua
available,hattori,head,NIN,119,23432,hattori_zukin_+3,hattori_zukin_+3,reforge_catalog.lua
available,hattori,head,NIN,119,26765,hattori_zukin_+1,hattori_zukin_+1,reforge_catalog.lua
available,hattori,legs,NIN,119,23298,hattori_hakama_+2,hattori_hakama_+2,reforge_catalog.lua
available,hattori,legs,NIN,119,23633,hattori_hakama_+3,hattori_hakama_+3,reforge_catalog.lua
available,hattori,legs,NIN,119,27262,hattori_hakama_+1,hattori_hakama_+1,reforge_catalog.lua
available,hauksbok,ammo,RNG,119,22293,hauksbok_arrow,hauksbok_arrow,Zurim.lua
available,hauksbok,ammo,RNG,119,22294,hauksbok_bolt,hauksbok_bolt,Zurim.lua
available,hauksbok,ammo,RNG/COR,119,22295,hauksbok_bullet,hauksbok_bullet,Zurim.lua
available,heath,body,DRK,119,26913,heath._cuirass_+1,heath._cuirass_+1,reforge_catalog.lua
available,heath,feet,DRK,119,27426,heath._sollerets_+1,heath._sollerets_+1,reforge_catalog.lua
available,heath,hands,DRK,119,27067,heath._gauntlets_+1,heath._gauntlets_+1,reforge_catalog.lua
available,heath,head,DRK,119,26755,heath._burgeonet_+1,heath._burgeonet_+1,reforge_catalog.lua
available,heath,legs,DRK,119,27252,heath._flanchard_+1,heath._flanchard_+1,reforge_catalog.lua
available,heathens,body,DRK,119,23159,heathens_cuirass_+2,heath._cuirass_+2,reforge_catalog.lua
available,heathens,body,DRK,119,23494,heathens_cuirass_+3,heath._cuirass_+3,reforge_catalog.lua
available,heathens,feet,DRK,119,23360,heathens_sollerets_+2,heath._sollerets_+2,reforge_catalog.lua
available,heathens,feet,DRK,119,23695,heathens_sollerets_+3,heath._sollerets_+3,reforge_catalog.lua
available,heathens,hands,DRK,119,23226,heathens_gauntlets_+2,heath._gauntlets_+2,reforge_catalog.lua
available,heathens,hands,DRK,119,23561,heathens_gauntlets_+3,heath._gauntlets_+3,reforge_catalog.lua
available,heathens,head,DRK,119,23092,heathens_burgeonet_+2,heath._burgeon._+2,reforge_catalog.lua
available,heathens,head,DRK,119,23427,heathens_burgeonet_+3,heath._bur._+3,reforge_catalog.lua
available,heathens,legs,DRK,119,23293,heathens_flanchard_+2,heath._flanchard_+2,reforge_catalog.lua
available,heathens,legs,DRK,119,23628,heathens_flanchards_+3,heath._flanchard_+3,reforge_catalog.lua
available,hebos,main,DRG/GEO,119,21885,hebos_spear,hebos_spear,mog_bonanza.lua
available,hegira,hands,MNK/THF/RNG/NIN/BLU/COR/DNC/GEO/RUN,119,28013,hegira_wristbands,hegira_wristbands,dealer_moogle.lua
available,heidrek,body,MNK/THF/RNG/NIN/BLU/COR/DNC/GEO/RUN,119,23742,heidrek_harness,heidrek_harness,Zurim.lua
available,heidrek,feet,MNK/THF/RNG/NIN/BLU/COR/DNC/GEO/RUN,119,23751,heidrek_boots,heidrek_boots,Zurim.lua
available,heidrek,hands,MNK/THF/RNG/NIN/BLU/COR/DNC/GEO/RUN,119,23745,heidrek_gloves,heidrek_gloves,Zurim.lua
available,heidrek,head,MNK/THF/RNG/NIN/BLU/COR/DNC/GEO/RUN,119,23739,heidrek_mask,heidrek_mask,Zurim.lua
available,heidrek,legs,MNK/THF/RNG/NIN/BLU/COR/DNC/GEO/RUN,119,23748,heidrek_brais,heidrek_brais,Zurim.lua
available,heishi,main,NIN,119,20977,heishi_shorinken,heishi_shorinken,dealer_moogle.lua
available,helios,body,WHM/BLM/RDM/SMN/BLU/SCH/GEO,119,26895,helios_jacket,helios_jacket,dealer_moogle.lua
available,helios,feet,WHM/BLM/RDM/SMN/BLU/SCH/GEO,119,27406,helios_boots,helios_boots,dealer_moogle.lua
available,helios,hands,WHM/BLM/RDM/SMN/BLU/SCH/GEO,119,27049,helios_gloves,helios_gloves,dealer_moogle.lua
available,helios,head,WHM/BLM/RDM/SMN/BLU/SCH/GEO,119,26737,helios_band,helios_band,dealer_moogle.lua
available,helios,legs,WHM/BLM/RDM/SMN/BLU/SCH/GEO,119,27236,helios_spats,helios_spats,dealer_moogle.lua
available,hep,main,WAR/MNK/RDM/THF/DRK/BST/NIN/PUP/DNC/GEO,119,21511,hep._baghnakhs,hep._baghnakhs,synth
available,hep,main,WAR/MNK/RDM/THF/DRK/BST/NIN/PUP/DNC/GEO,119,21512,hep._baghnakhs_+1,hep._baghnakhs_+1,synth
available,hep,main,WAR/RDM/PLD/BRD/DRG/COR/DNC/GEO,119,21611,hep._rapier_+1,hep._rapier_+1,synth
available,hep,main,WAR/THF/DRK/SAM/BLU/COR/GEO,119,21615,hep._sapara_+1,hep._sapara_+1,synth
available,hepatizon,main,WAR/RDM/PLD/BRD/DRG/COR/DNC/GEO,119,21610,hepatizon_rapier,hepatizon_rapier,synth
available,hepatizon,main,WAR/THF/DRK/SAM/BLU/COR/GEO,119,21614,hepatizon_sapara,hepatizon_sapara,synth
available,hepatizon,main,WAR/DRK/GEO/RUN,119,21765,hepatizon_axe,hepatizon_axe,synth
available,hepatizon,main,WAR/DRK/GEO/RUN,119,21766,hepatizon_axe_+1,hepatizon_axe_+1,synth
available,herculean,body,MNK/THF/RNG/NIN/BLU/COR/PUP/DNC/GEO/RUN,119,25718,herculean_vest,herculean_vest,dealer_moogle.lua
available,herculean,feet,MNK/THF/RNG/NIN/BLU/COR/PUP/DNC/GEO/RUN,119,27496,herculean_boots,herculean_boots,dealer_moogle.lua
available,herculean,hands,MNK/THF/RNG/NIN/BLU/COR/PUP/DNC/GEO/RUN,119,27140,herculean_gloves,herculean_gloves,dealer_moogle.lua
available,herculean,head,MNK/THF/RNG/NIN/BLU/COR/PUP/DNC/GEO/RUN,119,25642,herculean_helm,herculean_helm,dealer_moogle.lua
available,herculean,legs,MNK/THF/RNG/NIN/BLU/COR/PUP/DNC/GEO/RUN,119,25842,herculean_trousers,herculean_trousers,dealer_moogle.lua
available,hervor,body,WAR/PLD/DRK/BST/SAM/DRG/GEO,119,23741,hervor_haubert,hervor_haubert,Zurim.lua
available,hervor,feet,WAR/PLD/DRK/BST/SAM/DRG/GEO,119,23750,hervor_sollerets,hervor_sollerets,Zurim.lua
available,hervor,hands,WAR/PLD/DRK/BST/SAM/DRG/GEO,119,23744,hervor_mouffles,hervor_mouffles,Zurim.lua
available,hervor,head,WAR/PLD/DRK/BST/SAM/DRG/GEO,119,23738,hervor_galea,hervor_galea,Zurim.lua
available,hervor,legs,WAR/PLD/DRK/BST/SAM/DRG/GEO,119,23747,hervor_brayettes,hervor_brayettes,Zurim.lua
available,hes,body,MNK,119,23131,hes._cyclas_+2,hes._cyclas_+2,deeds.lua
available,hes,body,MNK,119,23466,hes._cyclas_+3,hes._cyclas_+3,reforge_catalog.lua
available,hes,body,MNK,119,26803,hes._cyclas_+1,hes._cyclas_+1,deeds.lua
available,hes,feet,MNK,119,23332,hes._gaiters_+2,hes._gaiters_+2,deeds.lua
available,hes,feet,MNK,119,23667,hes._gaiters_+3,hes._gaiters_+3,reforge_catalog.lua
available,hes,feet,MNK,119,27331,hes._gaiters_+1,hes._gaiters_+1,deeds.lua
available,hes,hands,MNK,119,23198,hes._gloves_+2,hes._gloves_+2,deeds.lua
available,hes,hands,MNK,119,23533,hes._gloves_+3,hes._gloves_+3,reforge_catalog.lua
available,hes,hands,MNK,119,26979,hes._gloves_+1,hes._gloves_+1,deeds.lua
available,hes,head,MNK,119,23064,hes._crown_+2,hes._crown_+2,deeds.lua
available,hes,head,MNK,119,23399,hes._crown_+3,hes._crown_+3,reforge_catalog.lua
available,hes,head,MNK,119,26627,hes._crown_+1,hes._crown_+1,deeds.lua
available,hes,legs,MNK,119,23265,hes._hose_+2,hes._hose_+2,deeds.lua
available,hes,legs,MNK,119,23600,hes._hose_+3,hes._hose_+3,reforge_catalog.lua
available,hes,legs,MNK,119,27155,hes._hose_+1,hes._hose_+1,deeds.lua
available,hesychasts,body,MNK,119,23964,hesychasts_cyclas_+4,hesy._cyclas_+4,dungeon_catalog.lua
available,hesychasts,feet,MNK,119,24099,hesychasts_gaiters_+4,hesy._gaiters_+4,dungeon_catalog.lua
available,hesychasts,hands,MNK,119,24009,hesychasts_gloves_+4,hesy._gloves_+4,dungeon_catalog.lua
available,hesychasts,head,MNK,119,23919,hesychasts_crown_+4,hes._crown_+4,dungeon_catalog.lua
available,hesychasts,legs,MNK,119,24054,hesychasts_hose_+4,hesy._hose_+4,dungeon_catalog.lua
available,heyoka,hands,BST/PUP,119,25990,heyoka_mittens,heyoka_mittens,armor_catalog.lua
available,heyoka,head,BST/PUP,119,25563,heyoka_cap,heyoka_cap,armor_catalog.lua
available,hgafircian,ranged,RNG/COR,119,21279,hgafircian_+2,hgafircian_+2,dealer_moogle.lua
available,hike,head,WHM/BLM/RDM/BRD/SMN/PUP/SCH/GEO,119,26785,hike_khat_+1,hike_khat_+1,dealer_moogle.lua
available,hime,body,SAM,119,26873,hime_domaru_+1,hime_domaru_+1,dealer_moogle.lua
available,hippo,feet,MNK/WHM/BLM/RDM/PLD/BRD/RNG/SMN/BLU/PUP/SCH/GEO/RUN,119,27410,hippo._socks_+1,hippo._socks_+1,dealer_moogle.lua
available,hiza,feet,MNK/SAM/NIN/PUP,119,25948,hiza._sune-ate_+2,hiza._sune-ate_+2,armor_catalog.lua
available,hiza,head,MNK/SAM/NIN/PUP,119,25576,hiza._somen_+2,hiza._somen_+2,armor_catalog.lua
available,hizamaru,hands,MNK/SAM/NIN/PUP,119,25830,hizamaru_kote_+2,hizamaru_kote_+2,armor_catalog.lua
available,hodadenon,main,WAR/GEO,119,21755,hodadenon,hodadenon,dealer_moogle.lua
available,holliday,ranged,RNG/COR,119,22134,holliday,holliday,dealer_moogle.lua
available,homestead,main,MNK/PUP,119,20531,homestead_cesti,homestead_cesti,gear_progression_catalog.lua
available,horos,body,DNC,119,23148,horos_casaque_+2,horos_casaque_+2,deeds.lua
available,horos,body,DNC,119,23483,horos_casaque_+3,horos_casaque_+3,reforge_catalog.lua
available,horos,body,DNC,119,23981,horos_casaque_+4,horos_casaque_+4,dungeon_catalog.lua
available,horos,body,DNC,119,26837,horos_casaque_+1,horos_casaque_+1,deeds.lua
available,horos,feet,DNC,119,23349,horos_t._shoes_+2,horos_t._shoes_+2,deeds.lua
available,horos,feet,DNC,119,23684,horos_t._shoes_+3,horos_t._shoes_+3,reforge_catalog.lua
available,horos,feet,DNC,119,24116,horos_toe_shoes_+4,horos_toe_sh._+4,dungeon_catalog.lua
available,horos,feet,DNC,119,27365,horos_toe_shoes_+1,horos_toe_shoes_+1,deeds.lua
available,horos,hands,DNC,119,23215,horos_bangles_+2,horos_bangles_+2,deeds.lua
available,horos,hands,DNC,119,23550,horos_bangles_+3,horos_bangles_+3,reforge_catalog.lua
available,horos,hands,DNC,119,24026,horos_bangles_+4,horos_bangles_+4,dungeon_catalog.lua
available,horos,hands,DNC,119,27013,horos_bangles_+1,horos_bangles_+1,deeds.lua
available,horos,head,DNC,119,23081,horos_tiara_+2,horos_tiara_+2,deeds.lua
available,horos,head,DNC,119,23416,horos_tiara_+3,horos_tiara_+3,reforge_catalog.lua
available,horos,head,DNC,119,23936,horos_tiara_+4,horos_tiara_+4,dungeon_catalog.lua
available,horos,head,DNC,119,26661,horos_tiara_+1,horos_tiara_+1,deeds.lua
available,horos,legs,DNC,119,23282,horos_tights_+2,horos_tights_+2,deeds.lua
available,horos,legs,DNC,119,23617,horos_tights_+3,horos_tights_+3,reforge_catalog.lua
available,horos,legs,DNC,119,24071,horos_tights_+4,horos_tights_+4,dungeon_catalog.lua
available,horos,legs,DNC,119,27189,horos_tights_+1,horos_tights_+1,deeds.lua
available,hvergelmir,main,BLM/SMN/SCH,119,22064,hvergelmir,hvergelmir,dealer_moogle.lua
available,hygieia,feet,WHM,119,27408,hygieia_clogs_+1,hygieia_clogs_+1,dealer_moogle.lua
available,ice,main,RDM/PLD/BLU/GEO,119,20672,ice_brand,ice_brand,mog_bonanza.lua
available,ichigohitofuri,main,SAM,119,21027,ichigohitofuri,ichigohitofuri,dealer_moogle.lua
available,iclamar,main,WAR/GEO,119,20863,iclamar_+2,iclamar_+2,dealer_moogle.lua
available,idris,main,GEO,119,21080,idris,idris,dealer_moogle.lua
available,ig,feet,DRK,119,23315,ig._sollerets_+2,ig._sollerets_+2,deeds.lua
available,ig,feet,DRK,119,23650,ig._sollerets_+3,ig._sollerets_+3,reforge_catalog.lua
available,ig,hands,DRK,119,23181,ig._gauntlets_+2,ig._gauntlets_+2,deeds.lua
available,ig,hands,DRK,119,23516,ig._gauntlets_+3,ig._gauntlets_+3,reforge_catalog.lua
available,ig,head,DRK,119,23047,ig._burgeonet_+2,ig._burgeonet_+2,deeds.lua
available,ig,head,DRK,119,23382,ig._burgeonet_+3,ig._burgeonet_+3,reforge_catalog.lua
available,ig,legs,DRK,119,23248,ig._flanchard_+2,ig._flanchard_+2,deeds.lua
available,ig,legs,DRK,119,23583,ig._flanchard_+3,ig._flanchard_+3,reforge_catalog.lua
available,ighwa,head,WAR/PLD/DRK/BST/DRG/GEO,119,27722,ighwa_cap,ighwa_cap,dealer_moogle.lua
available,ighwa,legs,MNK/THF/RNG/NIN/BLU/COR/PUP/DNC/GEO/RUN,119,28156,ighwa_trousers,ighwa_trousers,dealer_moogle.lua
available,igno,body,DRK,119,27835,igno._cuirass_+1,igno._cuirass_+1,deeds.lua
available,igno,feet,DRK,119,28251,igno._sollerets_+1,igno._sollerets_+1,deeds.lua
available,igno,hands,DRK,119,27971,igno._gauntlets_+1,igno._gauntlets_+1,deeds.lua
available,igno,head,DRK,119,27691,igno._burgeonet_+1,igno._burgeonet_+1,deeds.lua
available,igno,legs,DRK,119,28118,igno._flan._+1,igno._flan._+1,deeds.lua
available,ignominy,body,DRK,119,23114,ignominy_cuirass_+2,ignominy_cuirass_+2,deeds.lua
available,ignominy,body,DRK,119,23449,ignominy_cuirass_+3,ignominy_cuirass_+3,reforge_catalog.lua
available,ignominy,body,DRK,119,23947,ignominy_cuirass_+4,ig._cuirass_+4,dungeon_catalog.lua
available,ignominy,feet,DRK,119,24082,ignominy_sollerets_+4,ig._sollerets_+4,dungeon_catalog.lua
available,ignominy,hands,DRK,119,23992,ignominy_finger_gauntlets_+4,ig._fin._gaunt._+4,dungeon_catalog.lua
available,ignominy,head,DRK,119,23902,ignominy_burgeonet_+4,ig._burgeonet_+4,dungeon_catalog.lua
available,ignominy,legs,DRK,119,24037,ignominy_flanchard_+4,ig._flanchard_+4,dungeon_catalog.lua
available,iizamal,main,DRK,119,20907,iizamal_+2,iizamal_+2,dealer_moogle.lua
available,ikengas,hands,RNG/COR,119,23769,ikengas_gloves,ikengas_gloves,armor_catalog.lua
available,iktomi,hands,WAR/PLD/DRK/DRG/GEO,119,25761,iktomi_dastanas,iktomi_dastanas,dealer_moogle.lua
available,illapa,ranged,RNG,119,21256,illapa,illapa,dealer_moogle.lua
available,imati,ranged,RNG,119,22121,imati_+1,imati_+1,dealer_moogle.lua
available,imp,head,ALL,119,26710,imp._wing_hair._+1,imp._wing_hair._+1,dealer_moogle.lua
available,inanna,main,DRK,119,20901,inanna,inanna,dealer_moogle.lua
available,indomitable,body,BLM/SMN/SCH/GEO,119,24155,indomitable_coat,indomitable_coat,armor_catalog.lua
available,indomitable,feet,BLM/SMN/SCH/GEO,119,24164,indomitable_sabots,indom._sabots,armor_catalog.lua
available,indomitable,hands,BLM/SMN/SCH/GEO,119,24158,indomitable_gloves,indom._gloves,armor_catalog.lua
available,indomitable,head,BLM/SMN/SCH/GEO,119,24152,indomitable_petasos,indom._petasos,armor_catalog.lua
available,indomitable,legs,BLM/SMN/SCH/GEO,119,24161,indomitable_tonban,indom._tonban,armor_catalog.lua
available,inspirited,feet,WHM/BLM/RDM/SMN/SCH/GEO,119,27464,inspirited_boots,inspirited_boots,dealer_moogle.lua
available,instigator,main,WAR/GEO,119,20845,instigator,instigator,dealer_moogle.lua
available,intrepid,body,BLM/SMN/SCH/GEO,119,24154,intrepid_coat,intrepid_coat,armor_catalog.lua
available,intrepid,feet,BLM/SMN/SCH/GEO,119,24163,intrepid_sabots,intrep._sabots,armor_catalog.lua
available,intrepid,hands,BLM/SMN/SCH/GEO,119,24157,intrepid_gloves,intrepid_gloves,armor_catalog.lua
available,intrepid,head,BLM/SMN/SCH/GEO,119,24151,intrepid_petasos,intrepid_petasos,armor_catalog.lua
available,intrepid,legs,BLM/SMN/SCH/GEO,119,24160,intrepid_tonban,intrep._tonban,armor_catalog.lua
available,inyan,feet,WHM/BRD/SMN,119,25949,inyan._crackows_+2,inyan._crackows_+2,armor_catalog.lua
available,inyan,hands,WHM/BRD/SMN,119,25831,inyan._dastanas_+2,inyan._dastanas_+2,armor_catalog.lua
available,inyanga,body,WHM/BRD/SMN,119,25752,inyanga_jubbah_+1,inyanga_jubbah_+1,armor_catalog.lua
available,inyanga,legs,WHM/BRD/SMN,119,25866,inyanga_shalwar_+1,inyanga_shalwar_+1,armor_catalog.lua
available,ipetam,main,RDM/THF/BRD/DNC,119,20616,ipetam,ipetam,dealer_moogle.lua
available,ipoca,head,WHM/BLM/RDM/BRD/SMN/BLU/PUP/SCH/GEO,119,25655,ipoca_beret,ipoca_beret,dealer_moogle.lua
available,iris,main,BLU,119,20701,iris,iris,dealer_moogle.lua
available,ischemia,body,WHM/BLM/RDM/BRD/SMN/BLU/SCH/GEO,119,27868,ischemia_chasu.,ischemia_chasu.,dealer_moogle.lua
available,iuitl,body,THF/BST/RNG/BLU/COR/DNC/GEO/RUN,119,27876,iuitl_vest_+1,iuitl_vest_+1,dealer_moogle.lua
available,iuitl,feet,THF/BST/RNG/BLU/COR/DNC/GEO/RUN,119,28299,iuitl_gaiters_+1,iuitl_gaiters_+1,dealer_moogle.lua
available,iuitl,hands,THF/BST/RNG/BLU/COR/DNC/GEO/RUN,119,28020,iuitl_wristbands_+1,iuitl_wristbands_+1,dealer_moogle.lua
available,iuitl,head,THF/BST/RNG/BLU/COR/DNC/GEO/RUN,119,27730,iuitl_headgear_+1,iuitl_headgear_+1,dealer_moogle.lua
available,iuitl,legs,THF/BST/RNG/BLU/COR/DNC/GEO/RUN,119,28162,iuitl_tights_+1,iuitl_tights_+1,dealer_moogle.lua
available,izcalli,main,WHM,119,21073,izcalli,izcalli,dealer_moogle.lua
available,izhiikoh,main,THF/BRD/DNC,119,20636,izhiikoh,izhiikoh,dealer_moogle.lua
available,izizoeksi,main,BST,119,20812,izizoeksi,izizoeksi,dealer_moogle.lua
available,iztaasu,main,RDM/PLD/BLU/GEO,119,20725,iztaasu_+2,iztaasu_+2,dealer_moogle.lua
available,izuna,main,NIN,119,20989,izuna,izuna,dealer_moogle.lua
available,jhakri,body,BLM/RDM/BLU/SCH/GEO,119,25794,jhakri_robe_+2,jhakri_robe_+2,dungeon_catalog.lua
available,jhakri,feet,BLM/RDM/BLU/SCH/GEO,119,25933,jhakri_pigaches,jhakri_pigaches,armor_catalog.lua
available,jhakri,feet,BLM/RDM/BLU/SCH/GEO,119,25934,jhakri_pigaches_+1,jhakri_pigaches_+1,dungeon_catalog.lua
available,jhakri,hands,BLM/RDM/BLU/SCH/GEO,119,25808,jhakri_cuffs,jhakri_cuffs,armor_catalog.lua
available,jhakri,hands,BLM/RDM/BLU/SCH/GEO,119,25809,jhakri_cuffs_+1,jhakri_cuffs_+1,dungeon_catalog.lua
available,jhakri,head,BLM/RDM/BLU/SCH/GEO,119,25578,jhakri_coronal_+2,jhakri_coronal_+2,dungeon_catalog.lua
available,jhakri,legs,BLM/RDM/BLU/SCH/GEO,119,25868,jhakri_slops_+1,jhakri_slops_+1,dungeon_catalog.lua
available,jokushu,legs,WAR/MNK/BST/BRD/RNG/SAM/NIN/GEO,119,27318,jokushu_haidate,jokushu_haidate,dealer_moogle.lua
available,jokushuono,main,WAR/DRK/GEO,119,20846,jokushuono,jokushuono,dealer_moogle.lua
available,jolt,main,MNK/PUP,119,21507,jolt_counter_+1,jolt_counter_+1,gear_progression_catalog.lua
available,jugo,main,THF,119,20609,jugo_kukri_+1,jugo_kukri_+1,dealer_moogle.lua
available,jumalik,head,WAR/PLD/DRK/BST/DRG/GEO,119,25603,jumalik_helm,jumalik_helm,dungeon_catalog.lua
available,jushimatsu,main,NIN,119,20990,jushimatsu,jushimatsu,dealer_moogle.lua
available,jute,feet,THF/RNG,119,28276,jute_boots_+1,jute_boots_+1,dealer_moogle.lua
available,kachi,hands,MNK/SAM/NIN,119,27051,kachi._kote_+1,kachi._kote_+1,dealer_moogle.lua
available,kaja,main,WAR/MNK/RDM/THF/DRK/BST/NIN/PUP/DNC/GEO,119,21518,kaja_knuckles,kaja_knuckles,gear_progression_catalog.lua
available,kaja,main,RDM/THF/BST/BRD/RNG/NIN/COR/PUP/DNC,119,21564,kaja_knife,kaja_knife,gear_progression_catalog.lua
available,kaja,main,WAR/RDM/THF/PLD/DRK/BST/BRD/RNG/NIN/DRG/BLU/COR/GEO/RUN,119,21620,kaja_sword,kaja_sword,gear_progression_catalog.lua
available,kaja,main,WAR/PLD/DRK/GEO/RUN,119,21673,kaja_claymore,kaja_claymore,gear_progression_catalog.lua
available,kaja,main,WAR/DRK/BST/RNG/GEO/RUN,119,21721,kaja_axe,kaja_axe,gear_progression_catalog.lua
available,kaja,main,WAR/DRK/GEO/RUN,119,21778,kaja_chopper,kaja_chopper,gear_progression_catalog.lua
available,kaja,main,WAR/BLM/DRK/BST/GEO,119,21829,kaja_scythe,kaja_scythe,gear_progression_catalog.lua
available,kaja,main,WAR/PLD/SAM/DRG/GEO,119,21882,kaja_lance,kaja_lance,gear_progression_catalog.lua
available,kaja,main,SAM/NIN,119,21974,kaja_tachi,kaja_tachi,gear_progression_catalog.lua
available,kaja,main,WHM/BLM/RDM/SMN/BLU/SCH/GEO,119,22030,kaja_rod,kaja_rod,gear_progression_catalog.lua
